taxpayer_id,annual_income,declared_expenses,tax_paid,num_dependents,business_transactions,late_payments,audit_score,property_count,vehicle_count,foreign_transfer,digit_transactions_ratio,cash_transactions_ratio,year_register,compliance_score,crypto_transaction,offshore_account,suspicious_invoices,monthly_turnover,tax_refund_requests
-0.467122524,1.313822248,1.126782877,0.656072306,-0.737744245,-1.757390577,-0.540686725,0.620954101,0.383317764,0.983961806,-1.396101245,1.063230642,0.750757608,-1.828107024,-1.961510111,-1.514429313,-0.694061767,1.569861271,0.143774308,0.728389752
1.016075294,-1.086446261,-0.493776521,-0.147089718,0.534548259,1.855904484,0.433802745,-0.711823388,0.730052093,-1.347969544,0.051365718,-1.116671654,-1.029738111,0.761404391,1.317514676,0.697648042,-0.774826531,-0.56058487,1.759948108,1.232706865
1.424439816,0.479563953,-0.07561418,-0.997224422,1.20620426,-1.197726155,2.002338241,0.140372903,0.99975764,-2.73E-05,-0.781648648,0.299342354,0.682634155,-0.261113489,0.201645209,-0.567761598,0.603774868,0.524209092,-1.339012135,-0.981757299
1.014930807,0.686237773,-0.793007638,-1.460844585,0.144679427,-0.341985841,1.478597241,0.093786305,1.270230767,0.017597605,-0.751648384,0.193273444,0.763101629,-0.65209117,0.742988367,-0.41963665,0.37422544,0.653165558,-0.869370437,-0.296268921
-0.810622025,-0.828248931,1.25631018,-0.321338399,1.096262526,0.875220094,-0.901100627,0.757996819,-1.349180004,1.851199477,0.903511833,-1.008930639,-1.040369401,0.694949868,-0.188384692,0.424084574,2.085824458,-0.92080515,0.220102451,-1.032253761
1.090025586,-0.005773457,-0.594908011,-0.843560803,1.418280832,-0.576246486,1.919046656,-0.272023867,0.964457271,0.210553341,-0.650384508,0.251500113,0.588711754,-0.684823225,0.336990508,-0.162978073,0.08329648,1.126165857,-0.841619897,-0.931021225
1.686659504,0.345651644,-0.430117647,-1.489447251,0.556717002,-1.114209366,1.996343922,-0.649783966,1.503480556,-0.06043006,-0.729925723,0.607239897,0.897379485,-0.083382733,0.492880727,-0.826558807,0.248750313,-0.159969589,-1.386031396,-0.967059913
-1.067842314,0.206539098,-1.38250852,1.806520472,-1.122918703,0.482702202,0.217322207,-0.977402301,0.180367828,-0.795505957,1.251969195,0.481386028,1.100534315,0.967815797,0.010472728,1.265753996,-1.180070224,-0.34820369,-1.405468107,-0.003670801
-0.079323402,1.570291919,0.949396361,0.658327678,-1.446092928,-1.317922118,-1.514446431,1.499197666,-0.218367748,0.860700543,-1.317373268,1.197454691,0.66801707,-1.723842765,-1.327665322,-2.045018397,-0.095253599,1.374973851,0.216304235,-0.280419653
0.672961413,-0.99871432,-1.068776581,-0.245882465,0.510284119,1.057488264,-0.178005521,-0.749219599,-0.146908928,-1.200759259,-0.049810722,-0.939346821,-1.130569199,1.241784941,1.026363414,0.423880486,-0.621890443,-0.339364949,1.248394687,1.630669422
0.673426744,-1.382095713,-0.605258645,-0.327243446,1.160004905,1.441290209,-0.479989361,-2.038867805,-0.042471557,-1.026687125,0.213056241,-1.230148423,-0.853353904,0.737511972,0.641884037,0.584023038,-0.530827281,-1.168181619,1.389926617,1.467111011
-1.302280818,-0.360350102,-1.429557427,1.355432825,0.085651751,0.680251091,0.202564661,-1.294562448,0.009042155,-0.928896297,1.264250273,0.50565307,1.193446656,0.464634861,-0.313728801,1.361290258,-1.204332513,-0.568306413,-0.915524888,0.308764878
-0.41123486,1.637898016,0.921985243,0.552157378,-1.357742432,-1.673415753,-1.134697018,1.126332973,0.118589508,0.437762173,-1.261615861,1.243100404,0.833551096,-1.762589138,-1.568497708,-1.448600505,-0.326602025,1.094863753,0.434944158,0.444231591
-1.353263933,-0.060298804,-1.262326786,1.507901021,-0.535471547,1.273011439,0.029655003,-1.686084992,-0.187964249,-0.992736121,1.389888507,0.663313691,1.057070499,0.657093824,-0.252028742,1.007802743,-1.36887702,-0.015340724,-0.972742881,0.694142063
0.2331177,-1.074002132,-0.62442075,-0.175318296,0.211340894,1.143173035,0.062845957,-1.004513346,0.278638735,-1.05282807,0.564053078,-1.662449732,-0.952179104,0.853131463,1.081290195,1.036034462,-0.822386115,-1.194711254,0.714599271,0.573813069
0.941617773,0.829476301,-0.683180469,-1.642257771,0.253657073,-0.76955595,2.299196244,-0.139318297,1.283119467,0.020474476,-0.960254942,0.493762908,0.228237484,-0.50054018,0.757110959,0.509789121,0.16247261,0.86296155,-1.355689587,0.104624974
0.399661695,-1.437275001,-0.585599781,-0.165590098,1.224926265,1.034964698,-0.357362323,-1.220576668,0.142424923,-1.738989522,0.546700259,-1.180354362,-1.248055101,1.506349868,1.197528666,0.295395919,0.007702876,-0.708489736,1.614677191,0.936819633
0.03647821,-0.373494866,0.807884652,-0.924476858,-0.761076644,0.696923409,-0.025420762,0.251418082,-1.523833119,1.903661265,0.873633478,-0.677971421,-0.95980017,0.136477607,0.041292511,0.378118978,1.524631162,-0.489865782,0.447372222,-3.151743333
-1.171526058,0.017643647,-1.500279268,1.316403629,-0.148933279,0.806297804,-0.088265687,-1.108738817,-0.126260955,-0.805380259,0.821384404,0.576684257,0.960593813,0.968964121,-0.255554947,1.219358323,-1.162495419,0.076754833,-0.750089637,0.422492252
0.337869707,-1.144684368,-0.418227007,-0.661609313,0.916481306,1.518037719,-0.141276115,0.178640303,0.568799172,-0.94129678,0.079714795,-0.909262634,-1.160096347,0.773553418,1.174314922,0.900744155,-0.283944413,-1.192062971,1.659287891,0.93445873
-0.379087203,1.452828971,1.108050457,0.836764052,-1.26628988,-1.611749328,-0.83454996,1.19962846,0.190264971,0.770092715,-1.58892911,1.388505984,0.747556563,-1.790422674,-1.749311786,-1.629374159,-0.910485362,1.71361963,0.526871451,0.465960701
-0.473742803,1.078176127,1.018797121,0.20169887,-1.005589569,-1.298919532,-0.6066262,0.602450919,-0.432515151,0.617706329,-0.992120934,1.4880613,0.818287331,-1.7924919,-1.566691217,-1.821115836,-0.206202805,1.468999799,0.799466104,1.459452825
-1.014863597,-0.079117303,-1.464045756,1.526691211,-0.278511548,0.588843079,0.048888182,-0.792077338,-0.089551994,-0.837035641,1.056527881,0.587255392,1.062308943,1.093200393,-0.366958359,0.760534239,-1.135891173,-0.143251405,-1.135161624,-0.192831002
1.110715271,-1.39739133,-0.946215523,-0.104061905,0.495104972,1.118332342,-0.472548843,-1.109765123,0.380101337,-1.355536962,0.231374419,-1.122744378,-1.041852002,1.021880853,1.311794417,0.847235774,-0.253831232,-0.535860641,0.895898863,1.299914143
-1.09406434,-0.206590444,-1.222192527,1.347495768,0.186009711,0.738800907,0.255040835,-1.333170076,0.117975733,-0.762934132,1.410017897,0.759537974,0.988601836,0.525764261,-0.111842146,0.973354269,-1.354459334,-0.549479333,-1.258713859,0.064418143
-0.726481055,-0.950891211,2.087917741,-0.005157155,-1.405398124,0.997140452,-0.053615069,0.614332434,-1.563727695,1.484934649,1.206726632,-1.321409722,-1.212822343,0.323255551,-0.383765491,1.23133475,1.02302364,-0.583786203,-0.487214024,-1.314441366
-1.654951966,0.095485973,-1.300426701,1.785499215,-0.520697716,0.767394279,0.126097204,-0.509753253,0.156382376,-0.798713283,1.256238939,0.802814911,1.096064869,0.609952247,-0.407926295,0.978841446,-1.082179157,0.121561172,-1.202435482,0.107030914
-0.332814154,-0.52342631,1.178278357,-0.782935838,-0.107822548,0.774798936,0.116173169,-0.591649551,-1.192274484,1.466993047,0.937689594,-1.215304535,-1.692690783,0.720062312,-0.114431455,-0.06463818,1.05161899,-0.660458225,0.349853116,-0.326911956
0.283255033,-0.896994813,0.755032983,-0.587887477,-0.18005982,0.499679657,-1.14651791,0.280581985,-1.432168738,1.667668886,0.568449308,-1.512261742,-0.359124944,0.754833106,0.048316,0.645022117,1.494317943,-0.458074432,0.257216008,-0.913273806
0.887730799,-1.390339445,-0.753395297,-0.509422331,1.557984819,1.183184448,-0.132137397,-1.535121823,-0.066049696,-1.220621235,0.68895543,-1.215277998,-0.844213036,0.867367994,1.006645542,0.572180334,-0.444130996,-0.469067531,1.93492005,1.582496399
-0.291764305,-1.096292843,0.730439027,-0.878318287,0.2815771,0.974369795,-0.555319647,0.982488076,-1.221018961,0.892303165,0.797944262,-1.126268552,-1.147231141,0.362493671,-0.110568476,0.396442271,2.29621238,-0.548434527,-0.059203418,-1.912311742
-0.354081482,1.513356669,1.175092427,0.51618761,-1.412319808,-0.937842648,-0.957577408,1.467381128,0.017944165,0.684809564,-1.225432445,0.982927213,1.049467847,-1.493885184,-1.765629196,-1.832379335,-0.200393964,1.325209395,0.469783596,0.38685999
-0.001478996,1.759623787,1.13227487,0.591650176,-0.657555206,-1.609575632,-1.122386635,1.180968636,0.179358418,0.550385177,-1.128570195,1.415824374,0.784840697,-1.354134328,-2.004926721,-1.660088589,-0.53190145,0.830821753,0.420298808,0.114508904
1.715977666,0.541855144,-0.408514464,-1.347337541,0.51077414,-0.664437553,1.849990512,-0.571600253,1.165926494,0.451453588,-0.663631891,0.074905336,0.172276816,-0.455639268,0.645566594,-0.636429489,0.818082059,1.095170186,-1.131793331,-0.726350839
-0.835954873,1.469087123,0.811143068,0.649154952,-1.394334859,-1.394969188,-0.814914567,1.48474927,-0.093846584,0.519310429,-1.318192627,1.03354278,0.999487817,-1.661969428,-1.915440465,-1.322764489,0.050357897,1.517002966,0.12342647,0.037148898
-1.399382887,0.303271381,-1.534888118,1.574205471,-0.177254085,0.554142759,0.075460916,-0.930760124,0.119489787,-0.666358414,1.267841755,0.172921638,1.073883534,0.417336152,-0.156128913,1.303243023,-1.386519756,-0.416883397,-1.16184517,0.959074178
-0.59091306,1.596757823,1.202035326,0.0603381,-0.587183652,-2.004189861,-1.071148083,1.730152286,0.026276668,0.429637581,-1.28251388,1.528830929,0.484808137,-1.899629027,-1.329149187,-1.188743621,-0.394162027,0.92780206,0.930011443,0.745680781
-1.299987528,-0.172366686,-1.412116817,1.297932282,-0.12239682,0.549059083,0.113396959,-1.366723327,-0.217417136,-0.732432268,1.204332127,0.809576772,1.006208668,0.839784315,0.098106774,1.115430214,-1.462822292,-0.012077504,-0.891151239,0.477038641
0.293991616,-1.557081219,-0.375739988,-0.833645228,1.184418535,1.309652465,-0.468543026,-1.934393699,0.740047748,-1.160542657,0.586989229,-1.268751455,-1.312277123,0.945474955,1.038474338,0.200915528,0.126004893,-1.164178365,0.716848875,2.216720137
1.496577597,0.253027787,-0.225421159,-1.460918733,-0.416166737,-0.829326534,1.78719544,-0.521805796,1.024248424,0.245789977,-1.007533863,0.304610538,0.456237121,-0.395625313,0.06764182,-0.009177081,0.673457754,1.298545451,-1.006595957,-2.027636133
1.394472671,-1.193476196,-0.693628794,-0.718098428,1.310122277,1.195789746,-0.370250318,-0.988894875,0.34998693,-1.262354301,-0.108893107,-1.19457857,-1.674362363,1.002993255,0.906517824,0.691416435,0.099113846,-1.199297877,1.847895598,0.987963601
1.287666144,0.367434221,-0.198434732,-1.398308264,-0.578623954,-0.664667911,1.531118283,-0.403252742,1.565911482,-0.125745349,-0.657159867,0.817538541,0.449277951,-0.735579162,0.401320968,-0.194618808,0.258212098,1.179169989,-0.739275301,-1.323133246
-0.41367359,-0.729122529,1.556232597,-0.773229425,-0.150563281,-1.342003653,-0.492900986,0.614758702,-2.061626012,1.414005622,1.037055239,-1.258359153,-1.490306899,0.590190676,-0.351317949,0.068483019,2.020646453,-0.969940927,-0.611759371,-2.175904841
1.245441876,0.688290403,-0.990426241,-1.74632396,0.017686556,-0.121330273,1.863671334,-1.01745647,0.809705605,0.318259243,-1.093605336,0.248437801,0.858718558,-0.114170504,0.766276157,-0.704180883,-0.06387904,0.832120598,-1.082037989,-0.836345388
0.497027811,-0.897121258,0.956195825,-0.834743469,0.03263798,0.325591503,-0.731830309,1.287304895,-1.537567788,1.469353589,0.409597993,-1.299194219,-1.93560984,0.550376018,0.253735239,0.474679941,1.887991356,-0.899490749,0.186649782,-0.957748177
-0.398749939,1.535567931,0.829494126,0.548533409,-0.863762729,-1.857356115,-1.152460386,1.316325432,0.173059999,0.500779617,-1.280192501,1.276668486,0.682901474,-1.854462073,-1.706411376,-1.789956753,-0.272818783,0.881057589,0.606410082,0.448604976
1.577413403,0.075669377,0.021600996,-1.403379667,0.165842226,-0.539606608,1.898135703,-0.738763557,1.455257053,0.079724618,-1.141329184,0.251452898,0.495371425,-0.749010056,0.878257791,-0.054784557,0.613171685,0.614876201,-1.163685771,-0.73026039
0.149338129,-1.375582812,-0.802529168,-0.02992014,2.462007183,1.890997936,0.170773683,-1.060054138,0.015986821,-1.692099028,0.741008772,-1.076740507,-1.206711118,1.347294152,0.874316208,0.746702439,-0.451646398,-0.441890137,1.440730842,0.344894489
-0.294601406,1.567550291,1.504597893,0.675295597,-1.081944184,-1.68245572,-1.379217422,1.418322753,0.061405814,0.327731145,-1.374875264,1.018862819,1.065180184,-1.565756429,-1.621428881,-1.222264047,-0.406106683,1.060300334,0.768756451,0.423686632
-1.310235342,0.104464278,-1.203508817,1.220885159,-0.97552383,0.722330039,-0.203882472,-0.640345109,0.151294075,-0.771700425,1.150294107,0.849551731,1.250739315,0.744545228,-0.089946348,1.184739582,-1.165006483,-0.356656433,-1.033063007,0.866692726
-0.597178392,1.679390665,0.807526122,0.436030312,-1.610979425,-1.579546717,-0.900568262,1.144014104,0.088885125,0.484873515,-1.221362037,1.548632569,0.764271552,-1.370042365,-1.949835837,-1.655746459,-0.661444468,0.844358835,0.183640089,0.864259143
1.712466489,0.584898024,-0.524326894,-1.193280555,-0.84907793,-1.210207227,1.36052129,-0.448139774,1.413679134,-0.650869218,-0.729403679,0.504281524,0.321978254,-0.406733714,0.811013228,-0.413871704,0.863952256,0.377999588,-1.264208222,-1.602201914
-1.425236037,0.177904975,-1.228461308,1.504163579,-0.403931981,0.513531493,0.077668419,-0.784268759,-0.248823748,-0.744741284,1.2377349,0.716364454,1.181692724,0.457224283,-0.286257867,1.039950032,-1.693012466,-0.613736264,-0.60301994,0.753540049
0.865133302,-1.283334189,-0.428466118,-0.205136817,1.792777376,0.439751236,0.050330047,-1.035275005,0.380289864,-0.955944036,0.628512205,-0.793752211,-0.815624311,1.437274816,1.243769012,0.578806651,-0.06213063,-0.409514829,1.335034579,1.539375951
-0.127626,-1.549820772,-0.320686418,-0.094001173,0.997854381,0.876193409,-0.642060482,-1.091173592,0.401307947,-1.0146351,0.169113081,-1.508136845,-1.0572936,0.653254764,0.931583705,0.973547062,-0.12403247,-0.736855522,0.928293939,1.347775097
-0.44132546,-0.399234672,1.666431656,-0.580677213,-1.217899612,0.421549267,-1.311439412,0.647846331,-1.809764659,1.824020708,0.584026802,-0.739299942,-1.412182634,0.875146972,1.097669311,-0.161997049,1.661814982,0.56978038,0.232645682,-0.846745112
-1.351874815,0.218168461,-1.210132645,1.580773756,-0.15796394,0.778176993,0.124310925,-1.50291212,0.005640257,-1.025176734,1.431770905,0.696740471,1.031644641,0.910421619,-0.124287623,0.715280133,-1.285980846,-0.434676376,-1.309754586,0.210770276
-1.362472089,-0.156421663,-1.551228408,1.393645707,-0.483216649,0.635692684,0.534900543,-0.804764788,0.181325801,-0.736883706,1.354995521,0.248296554,0.985899505,0.994801371,-0.31812241,1.417308801,-0.833801552,-0.520577603,-1.11442418,0.141688703
-1.365482711,0.014454335,-1.742273055,1.778593742,0.048118857,0.330935624,-0.376383067,-1.068602991,0.046073195,-0.427251263,1.302278138,0.361214878,0.928924373,0.796082509,-0.174406393,0.776643855,-1.227295088,-0.51028655,-1.130688878,0.475083752
0.359928988,-1.3616471,1.517281041,-0.463520621,1.486314971,0.265404392,-0.689752669,0.695541732,-1.774175492,1.098907802,0.59615497,-1.673982183,-1.517120564,0.649702831,0.267658022,-0.429789581,1.456416097,-0.526721739,0.150297482,-1.451340051
0.386428878,-0.902127623,-0.550976389,-0.160605871,0.979140951,0.733898481,-0.302468848,-0.827007144,-0.105509286,-1.269271432,0.067179939,-0.952813745,-1.155436821,1.349771296,1.741113062,0.649322025,-0.777460969,-1.833169997,0.930730052,0.458197481
0.329815366,-0.571744329,-1.296398381,-0.40323745,2.468377791,1.132341462,-8.32E-05,-0.868739002,-0.082464097,-1.681827669,0.338647278,-1.429272517,-1.246745275,0.799147411,1.740044311,1.409481686,-0.278542776,-1.055933952,1.070002418,1.310076999
-1.350439032,0.08330236,-1.540378267,1.690418996,-0.230118351,0.708513302,-0.17752064,-1.075205448,-0.013066621,-1.035762273,1.010386375,0.539252808,1.117869778,0.618082963,-0.387419749,0.895932025,-1.31843749,-0.307113671,-0.621065543,0.816426668
-0.444659749,1.324590398,1.155992923,0.40354711,-0.415093684,-1.419599876,-1.102404947,0.651216695,-0.184070009,0.318752544,-1.215206926,1.243132582,0.578227985,-1.576176653,-1.787529642,-1.645429765,0.04015779,1.591534253,0.387643222,-0.041719937
-0.050160342,-0.39318769,1.183770329,-0.335433152,-1.995070781,-0.016509063,-0.086061717,0.505899784,-1.978361653,2.014465248,1.319524337,-0.944987706,-0.918414445,-0.45916681,-0.075644526,0.100681961,1.428938043,-1.244240704,-0.872048656,-0.585616948
-0.253850723,1.338770548,1.258694489,0.525894246,-1.13770236,-1.578632774,-1.502401343,1.681743459,0.273278735,0.57870465,-1.309037306,1.18749707,0.541164226,-1.801510994,-1.516104253,-1.899527038,-0.126877645,0.910957223,0.615121661,0.149845259
0.895307125,-1.393484208,-0.493928051,0.068708548,1.06838334,1.209019604,-0.47972282,-0.610340525,0.5156241,-1.267981136,0.345164289,-1.210190438,-1.417760669,0.976139767,1.634836542,0.39590056,-0.716791854,-1.208017708,1.620560658,1.461699483
-1.698829262,-0.119340743,-1.09865889,1.339634834,-0.365416874,0.603695064,0.009389755,-1.046348615,0.033189783,-0.843164192,1.041718527,0.653535733,1.107325601,0.944571039,-0.308737859,0.809166788,-1.434800733,0.182961057,-0.945832457,0.630906063
1.424186234,0.506450778,-0.504912135,-1.285996722,0.751143786,-0.467154322,2.025340742,-0.766006134,1.026901068,0.070458854,-0.50326813,0.345240299,0.689104452,-0.64931104,0.113042337,-0.776274379,-0.269324157,1.326026988,-1.730902668,-1.185493331
-0.973898575,0.316411396,-1.218801482,1.397756272,-1.650201907,0.726754028,0.079576257,-0.936036719,-0.014289954,-1.020913967,1.286030801,0.730356998,1.113150247,0.865478549,0.004811978,0.931307624,-1.37410814,-0.2727035,-1.025088906,0.819854315
0.007673663,-0.263145272,1.53184321,-0.849993472,-0.020416337,0.612532196,-1.415556473,-0.028125128,-1.465787592,1.641803211,0.262830839,-0.798323172,-1.273064276,0.686935901,-0.007241529,0.671514182,1.787445001,-1.057436982,0.207770044,-1.303408022
0.549954739,-0.44710034,-0.548085076,-0.609658171,1.363267754,0.408311248,-0.377954006,-1.205346499,0.526010338,-0.999362357,0.187490077,-1.219204561,-1.224695788,0.597116895,1.240511207,0.182701348,-0.487956641,-1.420879589,1.66906746,2.188573612
-1.45188004,0.221713119,-1.397426114,1.728941895,-0.595889837,0.69029666,0.060491028,-1.207868284,-0.24002238,-0.950862037,1.157201645,0.62282819,1.14356049,0.541253288,-0.241242727,0.821331277,-1.089439033,-0.094154462,-0.6855263,0.914583049
-1.136911645,-0.134417523,-1.392714801,1.205709694,0.151101472,0.784834183,-0.083937035,-0.927888148,0.224456808,-0.893904749,1.219360915,0.487708009,0.761523542,0.759890116,-0.085409529,1.305261535,-1.724638039,-0.564429334,-1.135316023,0.659540996
-0.02915,1.773392218,0.83502997,0.520839865,-0.280358658,-1.186246135,-0.840830277,1.05945156,0.378016249,0.661974911,-1.075959605,1.320896467,0.935354023,-1.925845345,-1.363403419,-1.612394978,0.218642631,1.181259608,0.890704284,0.356403993
-0.078116773,1.338773511,0.709446051,0.482814664,-0.73816608,-1.471565623,-1.457639988,1.154795101,-0.051295629,0.715891594,-1.176548594,1.052932874,0.646613837,-1.8949162,-1.63934305,-1.403367937,-0.55637653,1.404487787,0.384187412,-0.204402017
-0.555563466,-0.820430705,1.232375899,-0.330384662,0.344758907,0.171302433,-0.171056014,0.94879312,-1.875803958,1.760981522,0.324497732,-1.101172535,-0.982407784,0.235533584,0.368586594,0.529183041,1.255412755,-0.969303259,0.123925858,-1.245342024
0.051876575,-0.767524183,1.328166501,-0.183989046,1.17426135,0.252683464,-0.442390171,0.670646205,-1.093885197,1.254257082,0.646442377,-0.630185606,-1.190101085,0.860758787,-0.218496867,0.281014935,2.221120454,-1.45022347,0.181574015,-0.668360504
-1.002200515,0.296608718,-1.622949262,1.436210956,0.380578663,0.575779819,0.020657686,-0.861327497,-0.264242196,-1.092756653,1.43039957,0.39783508,1.034080695,0.949427483,-0.415864206,0.973012974,-1.01091958,-0.111518743,-0.965316402,0.915346903
0.998967357,-1.276583663,-0.078855494,-0.219260427,-0.021976045,1.538100667,-0.599447924,-0.469334102,0.231955897,-1.607482523,0.348203171,-0.653326636,-0.988912278,0.944163399,1.593830219,0.674115705,-0.386476585,-1.390482998,1.446814442,1.973000218
-0.362233559,1.877210574,1.114032549,0.420536852,-0.789918706,-1.532635006,-0.640877832,1.177197533,0.199223538,0.693788296,-1.473796325,1.010001252,0.578060176,-1.71154172,-1.293893058,-1.094668449,-0.301021535,1.50284468,0.079358341,-0.059402419
-0.45225828,1.63335697,0.716220929,0.402551521,-0.873223773,-1.454447306,-0.34551107,0.959826703,0.285907423,0.745639548,-1.438104586,0.835893075,0.553192863,-1.471409703,-1.803013507,-1.119797353,-0.47393944,1.336162542,0.864147843,0.995307081
-1.381396061,-0.017466774,-1.296433872,1.389344508,0.259802602,0.744161576,0.126273871,-0.293440681,0.248582727,-0.753523716,0.853207117,0.837640939,1.181643441,1.105688701,0.006872532,1.282975454,-1.016981623,-0.026068384,-0.615296559,0.623160271
-0.18981077,-1.660748713,-0.48822752,-0.449063035,2.770336984,1.897798432,-0.646140034,-0.680178321,0.340433062,-1.341466901,0.007565318,-1.217734997,-1.169078114,0.751438242,1.335345767,0.42650486,-0.815159896,-0.843789801,1.58103726,0.358976507
1.279672622,0.679806442,-0.470160676,-1.683381778,0.310040675,-0.536598381,2.291825944,0.453933737,1.154127138,-0.215395236,-1.093045318,0.18425625,0.53051097,-0.610152457,0.665941706,-1.109020927,0.266478281,0.482056074,-0.643062809,-1.459117132
0.797334806,-1.35842112,-0.530420082,-0.231341234,0.604704183,1.127543997,-0.3607844,-0.934322922,0.185793235,-1.13209482,0.227094356,-0.881698669,-1.382984698,0.757715752,1.907834157,0.300142841,-0.966144963,-0.524540783,0.71152187,1.043014068
-0.789680593,1.717231798,0.913308323,0.403898671,-1.153949616,-1.037907679,-1.178029502,1.217681882,0.297790325,0.708773211,-1.188944947,1.147292506,0.619945842,-1.746975674,-1.952654075,-2.34604731,-0.279761986,1.527830109,-0.078045723,-0.03745417
-0.945567743,-0.091889988,-1.609027583,1.769217743,0.43721687,0.764005878,-0.186946044,-0.916754881,-0.145858173,-0.759457288,1.071810401,0.565870024,0.88883723,0.634308817,-0.250785014,1.143882327,-1.295234206,-0.571173592,-0.922370273,0.475491194
0.54643501,-1.344268494,-0.602743609,0.005662812,0.611446193,1.947800901,0.403369254,-0.751866857,0.081047165,-0.906251486,0.52306353,-1.407100585,-1.122203113,0.529000404,1.264496158,0.744945626,-0.793223153,-1.134039858,0.922145243,0.648408536
-1.046023112,0.303503218,-1.444831492,1.684691481,-0.061378078,0.9365633,0.225260362,-1.415794945,0.035776545,-0.960954679,1.196955165,0.806026591,1.050962197,0.89232214,-0.13298514,0.82808487,-1.717005139,-0.301023481,-1.108996991,0.13643309
-1.297532816,-0.117464422,-0.731056639,1.672380426,-0.396044797,0.554902167,-0.040518593,-0.842324714,0.110259337,-0.898018829,1.192452965,0.892712094,1.203569509,0.813541337,-0.478882411,1.193695453,-1.002809456,-0.063562515,-0.878367841,0.870442437
-0.273638972,1.204364077,0.74009323,0.591551746,-1.273858631,-1.5206352,-0.921980839,1.839360614,0.355357397,0.433689807,-1.280407453,1.117543435,0.656194569,-1.751621314,-1.716228501,-1.854939928,-0.276379806,1.132714609,-0.137840972,1.037771147
-0.09428253,-0.905349197,1.30916199,-0.243142995,-0.372636274,0.011748562,0.392564106,1.39164585,-0.633810445,1.244284425,0.746759259,-1.588313295,-1.47967145,1.19391994,0.006782289,1.129863269,0.994219168,-1.565584764,0.062691961,-0.988922406
-0.239611767,1.593110543,1.096594461,0.594356585,-1.502708084,-1.56396056,-0.751724629,1.521290987,0.140193825,0.610939912,-0.944558841,1.055116642,0.788055285,-1.699466011,-1.831853849,-1.394234706,-0.055426583,1.473784593,0.66465145,0.087651117
-1.30867846,0.068405239,-1.440171204,1.480491294,-0.014047954,1.013207982,-0.016217946,-1.387704996,0.077812976,-0.844132804,1.336748502,0.483477931,0.842250007,0.718137913,-0.320165983,1.104544041,-1.368710058,-0.131872302,-1.001906017,0.513007578
-0.958624738,-1.096301173,1.464458248,-0.167107947,-0.020969865,0.357107182,-1.412971762,0.417749537,-1.921539178,1.221738002,0.816119877,-1.373171412,-1.466735772,-0.395346824,0.054527986,-0.030986882,1.54910798,-1.572446306,0.292543931,-1.186732193
-0.207751647,-1.25818392,-0.669181567,-0.729658376,2.187629459,1.554558046,-0.349027326,-0.178024164,0.36860957,-1.40055057,0.058216873,-0.959940135,-1.082339582,1.010800277,0.897793264,0.80879522,-0.738954377,-0.757961999,1.968795872,0.801097407
1.385359743,0.471443613,-0.286685495,-1.44513603,0.077096433,-1.302617858,1.292360242,0.092828737,1.741616484,0.023458249,-1.162125276,0.002893181,0.67271872,-0.671656991,0.632227945,-0.405987015,0.562705284,0.84170911,-0.935589463,-0.997769255
0.473085706,-1.306367151,-0.618372549,-0.036282876,0.623716231,1.897160089,-1.043843567,-1.318477119,0.17499623,-1.044817151,0.252123016,-1.146958028,-1.053587212,0.830812767,1.523175134,0.866725625,-0.138602025,-1.1891962,1.375675037,1.052121907
-1.691015525,-0.193060128,-1.365520585,1.676504774,-0.3630912,1.091170896,-0.141391426,-0.691843445,0.048755104,-0.75362588,1.181987973,0.772459422,1.057809802,0.495892781,-0.273862673,1.049111079,-1.099136693,-0.693484235,-1.01840879,0.616649636
-1.232342081,-0.079212801,-1.232701175,1.578237322,-0.392125549,1.084907486,-0.118644159,-0.944983674,-0.246609238,-0.739197879,1.267461471,0.8361118,0.862401211,0.673233003,-0.079984039,1.140647687,-1.164174228,-0.477457289,-1.115505948,0.834161914
0.313584441,-1.286557768,-0.90875359,-0.193880744,2.664424382,2.25801009,-0.223488347,-0.475583604,-0.469230546,-0.771751036,0.531321033,-1.265288153,-0.86092242,0.840074684,1.011964719,0.764204714,-0.67026168,-0.34612484,0.924877959,0.624775518
-1.377961983,-0.158782892,-1.435480183,1.472742687,0.099957948,0.773988098,-0.168704425,-1.050924373,0.171162348,-0.806687964,1.335370009,0.704463377,1.270547157,0.854619128,-0.279412864,0.937545874,-1.268600043,-0.891152101,-1.063636041,0.285159534
-0.433687981,1.351792674,0.847322897,0.563022579,-0.684041995,-1.614620823,-1.295207966,0.73002342,0.12367429,0.587178434,-1.37755783,1.027251985,0.705784853,-1.696647535,-1.558957364,-1.818381778,-0.493733006,1.146164473,0.511012386,0.030116854
-0.897439555,1.458853593,0.894201222,0.347502766,-1.176262044,-1.363440106,-0.872043087,0.929437825,0.256616478,0.747832814,-1.43266948,1.400526647,0.821302882,-1.716634549,-1.510730517,-1.506959093,-0.191853457,1.354386813,0.353067039,0.194239761
-0.328313839,1.231358444,0.950308819,0.341364812,-0.596955999,-1.49708823,-0.900120406,1.426091739,0.233138356,0.68482031,-1.190061663,0.880077532,0.921272125,-1.597448933,-1.991843768,-1.601507076,-0.426925272,1.256458465,0.454296235,0.973964982
